,height,weight,age,LWF,SS,CF,RWF,LMF,DMF,CMF,AMF,RMF,LB,CB,RB,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,place_kicking,curl,speed,acceleration,kicking_power,jump,physical_contact,balance,stamina,defensive_awareness,ball_winning,aggression,gk_awareness,gk_catching,gk_clearing,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance,overall_rating,rating_as_GK,rating_as_CB,rating_as_LB,rating_as_RB,rating_as_DMF,rating_as_CMF,rating_as_LMF,rating_as_RMF,rating_as_AMF,rating_as_LWF,rating_as_RWF,rating_as_SS,rating_as_CF,skill_cross_over_turn,skill_early_cross,skill_first_time_shot,skill_incisive_run,skill_one_touch_pass,skill_chip_shot_control,skill_heel_trick,skill_man_marking,skill_interception,skill_gk_penalty_saver,skill_penalty_specialist,skill_step_on_skill_control,skill_rising_shots,skill_marseille_turn,skill_gk_high_punt,skill_heading,skill_dipping_shot,skill_outside_curler,skill_captaincy,skill_gamesmanship,skill_gk_low_punt,skill_low_lofted_pass,skill_through_passing,skill_fighting_spirit,skill_flip_flap,skill_weighted_pass,skill_pinpoint_crossing,skill_sombrero,skill_acrobatic_clear,skill_cut_behind_turn,skill_long_range_drive,skill_scotch_move,skill_acrobatic_finishing,skill_double_touch,skill_gk_long_throw,skill_long_throw,skill_scissors_feint,skill_long_range_shooting,skill_track_back,skill_rabona,skill_knuckle_shot,skill_no_look_pass,skill_super_sub,com_playing_style_trickster,com_playing_style_mazing_run,com_playing_style_speeding_bullet,com_playing_style_incisive_run,com_playing_style_early_cross,com_playing_style_long_ball_expert,com_playing_style_long_ranger,rating_stars
12545,193,75,26,,,,,0,0,0,0,0,0,0,0,42,51,55,46,60,53,40,72,54,45,57,54,74,72,75,58,56,53,51,60,66,67,66,68,72,2,2,4,2,61,61,49,43,43,42,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12546,197,86,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,52,62,55,58,61,57,50,72,53,55,67,65,63,76,83,61,65,66,67,62,40,40,40,40,40,1,2,3,2,61,40,61,55,55,51,47,47,47,45,46,46,46,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12547,170,62,20,0.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,56,60,65,60,63,64,45,65,60,67,67,70,71,67,68,65,70,63,64,68,40,40,40,40,40,2,2,4,2,61,40,53,61,56,54,51,57,52,48,49,49,49,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12548,181,72,21,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,68,65,68,63,60,56,65,65,63,60,75,71,74,69,71,66,66,44,45,64,40,40,40,40,40,2,2,4,2,61,40,46,53,53,52,51,54,54,53,55,55,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12549,178,68,20,0.0,0.0,0.0,0.0,1,0,0,0,0,2,0,0,52,61,62,60,61,63,51,62,55,65,76,78,64,71,68,69,72,56,61,65,40,40,40,40,40,2,3,4,2,61,40,52,61,58,54,51,59,56,49,51,51,52,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
12550,178,75,22,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,62,65,61,65,65,64,59,63,59,67,68,69,70,72,65,75,68,64,66,71,40,40,40,40,40,2,2,4,2,61,40,54,58,58,58,61,53,53,55,52,52,53,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12551,180,71,19,2.0,2.0,2.0,0.0,0,0,0,0,0,0,0,0,67,70,71,68,64,62,64,62,52,58,76,77,67,64,62,73,71,48,44,56,40,40,40,40,40,2,3,4,2,61,40,44,57,57,55,56,60,60,58,63,59,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12552,179,78,22,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,67,64,64,65,58,62,67,67,59,65,69,70,67,74,65,68,68,46,48,60,40,40,40,40,40,2,2,4,2,61,40,47,53,53,53,51,53,53,53,54,54,57,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12553,185,80,20,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,68,64,63,66,59,56,68,67,58,64,70,74,68,72,75,65,67,50,55,65,40,40,40,40,40,2,2,4,2,61,40,51,55,55,53,50,53,53,53,54,54,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12554,170,68,21,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,53,63,58,59,63,64,52,66,54,62,67,67,65,73,66,65,67,68,68,73,40,40,40,40,40,2,2,4,2,61,40,61,56,56,54,50,50,50,47,48,48,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12555,175,71,23,0.0,0.0,0.0,0.0,0,1,2,1,1,0,0,2,57,63,62,61,63,64,54,61,55,65,74,70,65,65,66,68,66,63,65,66,40,40,40,40,40,2,2,4,2,61,40,52,56,61,56,56,53,56,53,51,51,51,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12556,185,63,21,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,68,66,65,67,62,59,68,73,59,65,71,67,68,72,67,65,65,50,52,62,40,40,40,40,40,2,2,4,2,61,40,50,54,54,54,51,53,53,54,54,54,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12557,175,67,23,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,56,60,63,58,59,58,48,66,63,65,70,72,74,68,70,67,70,64,63,68,40,40,40,40,40,2,2,4,2,61,40,54,56,61,53,49,52,55,46,49,49,50,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12558,179,70,20,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,2,58,63,64,63,63,62,58,61,55,58,71,72,71,67,64,66,71,62,63,64,40,40,40,40,40,3,2,5,3,61,40,51,56,61,54,55,54,57,51,52,52,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12559,189,78,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,51,63,57,56,62,62,51,71,55,57,68,65,64,68,73,61,67,70,72,73,40,40,40,40,40,2,2,4,3,61,40,61,56,56,52,49,48,48,46,46,46,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12560,180,74,33,,,,,0,0,0,0,0,0,0,0,42,50,49,46,52,55,41,61,46,45,56,54,71,72,68,61,53,53,51,47,72,72,70,67,67,2,2,5,2,61,61,44,41,41,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12561,176,65,20,0.0,0.0,0.0,0.0,0,1,2,2,0,0,0,0,62,67,64,67,68,66,58,63,69,70,70,72,69,66,65,72,70,55,58,65,40,40,40,40,40,1,1,4,2,61,40,49,56,56,59,61,55,55,59,54,54,55,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12562,180,78,21,0.0,1.0,0.0,0.0,0,1,2,2,0,0,0,0,63,66,63,64,67,64,55,66,58,61,69,70,64,65,71,72,70,63,65,66,40,40,40,40,40,2,2,4,2,61,40,54,58,58,59,61,54,54,58,53,53,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12563,202,78,20,0.0,0.0,0.0,0.0,0,2,2,0,0,0,2,0,58,62,62,61,63,60,59,74,55,60,69,68,73,71,77,64,71,64,67,68,40,40,40,40,40,2,2,4,2,61,40,64,57,57,61,56,51,51,50,51,51,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12564,183,71,19,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,63,65,63,64,68,64,59,64,63,66,73,71,66,69,65,63,67,63,61,59,40,40,40,40,40,2,2,3,2,61,40,52,57,57,58,61,55,55,56,53,53,54,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12565,180,78,20,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,57,66,60,62,67,63,53,61,63,67,75,70,72,71,66,69,75,57,61,69,40,40,40,40,40,2,2,4,2,61,40,52,57,57,58,61,55,55,54,52,52,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12566,175,72,23,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,68,62,62,64,58,56,70,64,60,62,81,79,68,72,68,65,67,50,52,65,40,40,40,40,40,2,2,4,2,61,40,49,56,56,52,49,56,56,53,56,56,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12567,168,58,19,0.0,0.0,0.0,0.0,0,2,1,0,0,0,0,0,63,68,65,66,67,66,63,60,67,69,65,68,67,60,60,71,69,60,57,63,40,40,40,40,40,2,2,4,3,61,40,46,55,55,61,58,54,54,55,54,54,55,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12568,194,79,22,0.0,0.0,0.0,0.0,0,0,0,0,0,2,2,0,56,63,60,65,64,65,52,70,58,62,66,63,67,65,79,68,72,62,65,71,40,40,40,40,40,2,2,4,2,61,40,61,60,56,56,52,51,51,49,49,49,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12569,172,59,20,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,59,67,68,65,69,63,57,61,70,68,74,72,67,68,60,65,70,57,58,70,40,40,40,40,40,2,2,4,2,61,40,49,57,57,59,61,57,57,57,54,54,55,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12570,168,64,21,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,67,65,65,64,62,59,67,62,59,65,73,75,65,66,60,78,66,53,57,62,40,40,40,40,40,2,2,4,2,61,40,47,55,55,54,52,55,55,54,57,57,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12571,183,71,22,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,61,65,63,67,70,62,59,60,65,64,70,72,69,64,72,65,71,67,65,65,40,40,40,40,40,1,2,4,2,61,40,53,58,58,59,61,55,55,56,53,53,54,51,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12572,174,68,20,0.0,0.0,0.0,0.0,2,0,1,0,0,2,0,0,59,63,63,63,61,65,50,60,58,62,74,75,65,71,64,64,67,62,64,62,40,40,40,40,40,1,2,4,2,61,40,52,61,58,54,55,60,55,50,52,52,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12573,180,78,20,0.0,0.0,0.0,0.0,0,2,1,0,0,0,0,0,55,64,61,59,66,63,54,66,60,64,66,68,61,65,73,64,73,59,64,71,40,40,40,40,40,2,2,4,2,61,40,53,55,55,61,55,51,51,50,49,49,50,46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12574,183,77,17,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,60,71,68,73,65,65,60,62,62,57,70,68,69,66,68,65,72,52,58,61,40,40,40,40,40,2,4,3,2,61,40,49,57,57,59,61,57,57,59,56,56,56,54,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12575,180,78,19,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,58,66,63,64,68,65,57,60,63,66,69,72,72,71,63,69,75,55,58,62,40,40,40,40,40,3,3,4,3,61,40,49,57,57,59,61,56,56,56,54,54,54,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
12576,175,72,18,0.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,69,66,68,62,60,59,68,62,65,63,76,77,67,68,64,70,70,48,45,49,40,40,40,40,40,2,2,4,2,61,40,44,55,55,53,52,60,57,55,57,57,61,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12577,190,84,20,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,59,60,61,59,65,69,45,70,61,62,63,62,69,68,73,63,63,69,67,67,40,40,40,40,40,2,2,4,2,61,40,61,55,55,55,51,48,48,47,47,47,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12578,186,85,20,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,70,64,60,61,63,61,70,71,67,63,67,67,68,70,73,63,68,50,48,50,40,40,40,40,40,2,2,4,2,61,40,48,52,52,53,51,51,51,53,53,53,57,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12579,165,60,17,1.0,1.0,0.0,0.0,2,1,2,2,0,0,0,0,64,69,68,70,66,65,67,60,65,66,69,71,64,63,60,71,68,50,50,51,40,40,40,40,40,2,2,5,2,61,40,43,54,54,58,60,61,56,61,58,56,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12580,188,80,21,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,69,66,63,63,62,59,67,67,63,62,73,69,71,67,75,65,68,48,45,59,40,40,40,40,40,2,2,4,2,61,40,47,54,54,53,51,54,54,54,55,55,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12581,178,74,21,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,68,64,67,65,65,58,67,69,60,64,74,72,70,73,74,62,64,47,49,62,40,40,40,40,40,2,2,4,2,61,40,49,54,54,54,52,55,55,54,55,55,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12582,175,72,20,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,60,74,69,66,74,72,52,62,62,65,71,72,70,62,63,68,65,53,54,60,40,40,40,40,40,2,2,4,2,61,40,46,56,61,59,59,58,61,57,56,56,57,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12583,170,66,22,0.0,0.0,0.0,0.0,1,0,0,0,0,2,0,0,56,60,62,63,60,61,52,60,55,62,77,79,64,65,63,70,79,58,60,62,40,40,40,40,40,1,2,4,2,61,40,50,61,58,54,52,59,56,49,52,52,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12584,166,58,21,0.0,0.0,0.0,1.0,0,1,2,1,2,0,0,0,67,62,66,65,61,61,66,56,63,60,75,79,68,60,56,72,74,53,50,63,40,40,40,40,40,2,2,4,2,61,40,43,56,56,55,58,57,61,57,56,58,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12585,186,81,37,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,71,68,61,60,63,57,71,70,64,64,65,63,66,67,75,63,61,43,44,46,40,40,40,40,40,2,2,3,1,61,40,44,49,49,52,49,49,49,53,53,53,56,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12586,180,70,21,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0,0,57,63,67,68,62,63,56,60,57,59,76,78,71,70,64,72,76,50,49,59,40,40,40,40,40,2,2,4,2,61,40,47,57,57,54,54,58,61,52,55,61,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
12587,180,69,20,2.0,0.0,0.0,2.0,1,0,0,0,1,0,0,0,63,65,66,66,63,61,63,60,69,66,73,75,70,63,65,72,65,51,55,55,40,40,40,40,40,2,2,4,2,61,40,45,54,54,54,52,58,58,54,59,61,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
12588,177,70,20,0.0,0.0,0.0,0.0,1,0,0,0,0,2,0,0,55,60,62,60,62,60,50,62,54,58,78,77,65,67,67,72,73,61,65,64,40,40,40,40,40,2,2,4,2,61,40,53,61,58,53,51,58,55,48,51,51,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12589,185,72,22,,,,,0,0,0,0,0,0,0,0,41,44,42,42,45,46,41,60,44,48,62,60,62,68,67,65,52,43,45,48,70,69,65,74,72,2,2,4,2,61,61,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12590,190,79,18,,,,,0,0,0,0,0,0,0,0,40,52,49,54,57,61,40,70,53,50,58,55,79,78,80,67,56,59,53,61,67,68,61,69,67,2,2,4,2,61,61,53,47,47,45,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12591,185,78,23,0.0,0.0,0.0,0.0,2,0,0,0,0,2,1,0,58,63,62,60,64,67,50,69,52,53,71,69,65,65,70,61,72,68,66,66,40,40,40,40,40,2,2,3,2,61,40,59,61,58,55,53,58,53,50,50,50,51,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12592,183,77,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,54,62,59,60,63,65,50,66,56,58,69,68,67,68,71,62,71,69,68,70,40,40,40,40,40,2,2,4,2,61,40,61,57,57,54,51,51,51,48,49,49,49,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12593,185,78,21,0.0,0.0,0.0,0.0,0,2,2,1,0,0,0,0,59,65,64,69,69,66,58,65,63,61,72,67,70,63,71,61,70,54,62,65,40,40,40,40,40,2,3,4,2,61,40,51,56,56,61,60,55,55,57,53,53,54,51,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12594,175,70,19,0.0,0.0,0.0,0.0,0,2,1,0,0,0,0,0,58,66,64,61,66,68,58,64,60,59,66,63,69,66,70,69,69,59,63,70,40,40,40,40,40,2,2,4,2,61,40,52,56,56,61,57,51,51,52,51,51,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12595,176,70,21,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0,0,58,64,71,63,61,57,55,61,64,63,76,77,64,64,63,81,70,52,56,65,40,40,40,40,40,2,2,4,2,61,40,47,56,56,53,55,61,56,52,56,54,55,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
12596,175,72,18,0.0,0.0,0.0,0.0,0,1,2,1,0,0,0,0,62,66,65,65,68,63,61,62,64,65,76,73,71,65,68,71,68,57,56,70,40,40,40,40,40,2,2,4,2,61,40,50,57,57,58,61,56,56,57,55,55,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12597,182,76,21,0.0,1.0,2.0,0.0,0,1,2,1,0,0,0,0,66,68,69,66,66,64,61,61,65,64,72,73,68,64,68,67,66,55,56,69,40,40,40,40,40,2,2,4,2,61,40,48,57,57,58,60,56,56,59,56,56,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12598,180,78,18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,55,60,60,62,65,69,48,72,53,63,67,65,73,69,73,63,64,70,68,63,40,40,40,40,40,2,2,4,2,61,40,61,56,56,55,51,50,50,48,48,48,49,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12599,165,68,26,0.0,1.0,0.0,0.0,0,0,1,2,0,0,0,0,65,67,68,67,66,64,59,57,68,69,71,72,69,68,65,65,71,58,59,64,40,40,40,40,40,2,3,4,2,61,40,49,58,58,58,58,57,57,61,56,56,59,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12600,185,70,20,,,,,0,0,0,0,0,0,0,0,41,44,42,42,45,44,41,60,45,48,58,60,65,70,66,65,52,42,45,50,68,67,67,71,72,2,2,4,2,61,61,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12601,195,78,19,,,,,0,0,0,0,0,0,0,0,42,52,53,46,60,62,40,70,55,45,65,62,73,74,63,63,63,65,51,65,69,67,69,68,71,2,2,4,2,61,61,52,49,49,45,43,42,42,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
